Datetime,Text,label,label2
2022-05-08,bruh i feel so bad she is like ur the only one i play leagueoflegends with and she is lowky the only i am comfortable with thats not friend and i wanna make,-1,0
2022-05-08,he s has to go to madrid i cannot name a single player who is played at his peak in the french league that is considered a world football legend mbappe is a student of football history no way he stays at psg,-1,0
2022-05-08,lol lolleagueoflegends,1,1
2022-05-08,logicool g lol k da pro leagueoflegends gx lightsync rgb,1,1
2022-05-08,a bit cloudy at upright towers this morning but the odd bit of sunshine coming through i might pop along to rye house and watch some national league legends later,1,1
2022-05-08,you are not the only one to grow up on the killing fields war is a cruel parent but an effective teacher its final lesson is carved deep in my psyche that this world and all of its people are diseased leagueoflegends will is a myth animes is a joke,-1,0
2022-05-08,always kickin ass for the lord leagueoflegends lmao,1,0
2022-05-08,leagueoflegends and elden ring of course,1,0
2022-05-08,con plays leagueoflegends,-1,1
2022-05-08,i did not know there was a miss league of legend award but you would probably be most likely to win,1,1
2022-05-08,hello this is an automated message that send when ever i am live on twitch either playing leagueoflegends genshin impact or just doing art,1,1
2022-05-08,idk why i put hours into it i guess this is what league of legend players go through you hate the game but still play it,1,0
2022-05-08,enemy von imagine dragons feat jid and leagueoflegends,1,-1
2022-05-08,likes please love leagueoflegends visit us com,1,1
2022-05-08,imagine dragons is the worst thing to come out of leagueoflegends,-1,-1
2022-05-08,leagueoflegends video post valorant a strategy game that gives instructions to soldiers in real time click the link below to watch now,-1,0
2022-05-08,smh manz gonna forgoe dream move and living legend status for image rights in the ubereats league unworthy of the shirt though i hope he comes around,1,0
2022-05-08,gwen leagueoflegends,-1,0
2022-05-08,tissot live stream leagueoflegends chando live straem live stream,1,0
2022-05-08,we won of games on leagueoflegends still some progress happening around raided until somehow raided so no clue how it happened but no matter raiding to support gnight pudding cup,1,1
2022-05-08,lol nice try but we dont follow the leagueoflegends or whatever that is,1,1
2022-05-08,live rrq bandot chill vibes master solo queue leagueoflegends wildrift,1,0
2022-05-08,leagueoflegends,-1,0
2022-05-08,leagueoflegends is hard,-1,0
2022-05-08,same x,-1,0
2022-05-08,disagree ap need more,1,-1
2022-05-08,not until you play leagueoflegends,-1,-1
2022-05-08,jhin agrees with this statement,1,1
2022-05-08,she is also part of sm station x girl group project station young and has portrayedleagueoflegendscharacter akali in the virtual musical groupsk daand true damage,-1,0
2022-05-08,vercingetorige played ruined king a leagueoflegends story ps in the last hours,-1,0
2022-05-08,breaking the rules and replying here diamond painting fuck yeah leagueoflegends baking eating way too much being late for literally everything,1,0
2022-05-08,how about you do something about the smurf que and stop caring about the pro play so much the pro are pros they know how to get by but us people who play for fun,1,1
2022-05-08,check out bryce harper prizm usa baseball rookie gma nmmt rare legend via in an all star game harper won the national league nl rookie of the year award in and tied for the nl lead in,1,1
2022-05-08,check out bryce harper prizm usa baseball rookie gma nmmt rare legend via bryce aron max harper born october is an american professional baseball right fielder for the philadelphia phillies of major league,1,0
2022-05-08,i am in the middle of carrying a leagueoflegends game about to close it out and my bra less wife brings me a sandwich not asked for with chips as i get a double kill bot lane so how is your day going,1,-1
2022-05-08,u downloaded valorant and play leagueoflegends do not speak to me,-1,1
2022-05-08,join the leagueoflegends play and earn with,-1,1
2022-05-08,goodbye leagueoflegends and genshin impact,1,0
2022-05-08,the nato committee really changed their name to the leagueoflegends in,-1,0
2022-05-08,nope we are in cup finals top of league he says he does not like the style of play he is entitled to say that,-1,1
2022-05-08,arcane leagueoflegends,-1,0
2022-05-08,join the leagueoflegends trade with for maximum profits at minimal risk visit for more information,-1,1
2022-05-08,check out my play swain,1,1
2022-05-08,leagueoflegends shipping discourse on my tl,-1,0
2022-05-08,that s vs out there so we can call lol as a fail because the map is fucking same community is greater than utility without community ur utility does not matter build community first and the rest follow eventually bayc dint come up with utilooty first,-1,0
2022-05-08,hot take wish does what leagueoflegends accomplishes in their ranked mode when you get to masters you cannot que with anyone apex should implement it starting at diamond or masters we would see who are the actual masters and apex predators,1,1
2022-05-08,yes like leagueoflegends,-1,1
2022-05-08,onlyhit k pop currently more by k da madison beer g i dle lexie liu jaira burns seraphine leagueoflegends on tunein onlyhit k pop,1,0
2022-05-08,have pity on the poor who are comparing the newborn imran malik of india with the legend shoaib akhtar imran malik has not yet reached the level of shaheen afridi and haris rauf imran has just played a t league and needs a few more years to compete with shaheen and harris,-1,-1
2022-05-08,waking up on finals day is always special but today is even more so for me this will be my first major finals working on a leagueoflegends game as an in game caster ever i hope i can do the story of and eu wr justice for todays bo,1,1
2022-05-08,esportsleagueoflegends syouryu msilol b plol,-1,0
2022-05-08,leagueoflegends video post valorant a strategy game that gives instructions to soldiers in real time click the link below to watch now,-1,0
2022-05-08,h though it is kinda long to me but what else can i do all i can do is wait i have been waiting for a year and a half after all since riot released their music in cannot wait to see the brand new kda,1,-1
2022-05-08,come check out streaming of legends on now show the love at,-1,1
2022-05-08,kda the baddest adyoro bootleg leagueoflegends by adyoro on,-1,0
2022-05-08,like why do i need a boy talking to me about how his only hobby is leagueoflegends when i have namjoon posting on instagram,-1,1
2022-05-08,tags lol wildcores leagueoflegends ph affordable lol wildcores discounted top up ph discounted game credits murang wc wildcores for sale legit discounted lol wildcores lf resellers,1,1
2022-05-08,check out mike trout bowman platinum rookie gma nmmt goat hof er and legend via leagues led the american league with walks and led the majors with intentional walks he had the highest iso isolated power of all,1,-1
2022-05-08,marvelization of leagueoflegends,-1,0
2022-05-08,logicool g lol k da pro leagueoflegends gx lightsync rgb,1,1
2022-05-08,gaming industry is rampant with sexism prejudice and homophobia leagueoflegends pro biofrost speaks up about issues in esports sportskeeda,-1,-1
2022-05-08,teach you leagueoflegends,-1,0
2022-05-08,stream idea roleplay leagueoflegends player tries valorant for the first time,-1,0
2022-05-08,leagueoflegends etc music r amp b soul jazz opm indie pop kr r amp b artists steve lacy taylor swift dylan synclair frank ocean mac demarco dean ph chanyeol baekhyun taehyun slchld adoy dpr,1,1
2022-05-08,this is not amateur hour i am still crushing some leagueoflegends,-1,-1
2022-05-08,sends a leagueoflegends straight porn gif,-1,1
2022-05-08,playing leagueoflegends,-1,1
2022-05-08,leagueoflegends arc,-1,0
2022-05-08,might be the next leagueoflegends champion to receive the,-1,1
2022-05-08,i literally have not biggest crush laying in bed behind me sleeping while i lose at leagueoflegends i think i set my bar to low,1,-1
2022-05-08,streaming on twitch again this time some leagueoflegends this is gonna be fun,1,1
2022-05-08,i reached legends league day for st time with my th in legends league i was matched with bases for attack and all of which were th honestly this match up is not fair this can be improved so that it will be fair rather than one sided,-1,0
2022-05-08,do not threaten me with a good time i might actually start uploading straight vi ship art just to spite you,-1,1
2022-05-08,baby capybara is everything smol and angy,-1,0
2022-05-08,i do not think she will fuck anyone she is a cartoon after all,1,-1
2022-05-08,happy birthday to a legend of italian football the incredible franco baresi a one club man who won it all world cup intercontinental cup uefa super cup champions league supercoppa italiana serie a,1,1
2022-05-08,leagueoflegends and dots are the games it is modeled after,1,0
2022-05-08,i miss you streaming leagueoflegends,-1,0
2022-05-08,i miss playing leagueoflegends,-1,0
2022-05-08,when blackpink does a project with valorant like gi dle did with leagueoflegends gt gt gt gt yg hire me,-1,1
2022-05-08,hello there love leagueoflegends visit us com,1,1
2022-05-08,prowlers claw gives quinn one shot potential unranked to diamond league oflegends,-1,1
2022-05-08,xayah leagueoflegends,-1,0
2022-05-08,jarvan lol leagueoflegends via,1,1
2022-05-08,leagueoflegends top streams a las hora esp angartanviewers adertyhviewers professor akimboxviewers,-1,1
2022-05-08,leagueoflegends dark souls series resident evil,1,-1
2022-05-08,thanks miguel woah surprised you replied here we really liked the dark renaissance theme in your art,1,1
2022-05-08,a capybara huh was not expecting but is a welcoming surprise,-1,1
2022-05-08,atp i can appreciate leagueoflegends more for being more productive than whatever this cashgrab is,1,1
2022-05-08,i am back i guess catto gonna play ranked matches leagueoflegends date th may time pm gmt link,-1,1
2022-05-08,had to make friends w this girl that i had to lie about leagueoflegends because that is the only she knows and i got caught having knowledge about the game times,-1,1
2022-05-08,shout out to vel koz leagueoflegends for appearing in doctor strange,-1,-1
2022-05-08,it is kind of like how some middle aged women make an animal like sea turtles or owls a defining part of their personality but i am a college student and my animal is a fictional man who plays leagueoflegends,-1,1
2022-05-08,day of mainlining manjaro linux firefox works pretty fast and fine video playback is good yet i still cannot play games i have been trying to install league of fucking legends through wine because i am a degenerate and i am this close to considering emulating windows on linux,1,1
2022-05-08,this is so cute,-1,1
2022-05-08,the end of leagueoflegends,-1,0
2022-05-08,leagueoflegends video post valorant a strategy game that gives instructions to soldiers in real time click the link below to watch now,-1,0
2022-05-08,discord wl wlgiveaway leagueoflegends discord,-1,-1
2022-05-08,leagueoflegends,-1,0
2022-05-08,hey splash arts should change to match the chromas,1,0
2022-05-08,leagueoflegends still not having a vocal chat,1,0
2022-05-08,vi olet from arcane leagueoflegends animated series,-1,0
2022-05-08,i think leagueoflegends players are so hot idk something about them,1,0
2022-05-08,i just binged watch a whole season of arcane and damn is it good i do not even play leagueoflegends and such and i already enjoy the narrative and story and now i just want more,1,1
2022-05-08,valorant and leagueoflegends wild rift,-1,0
2022-05-08,just found this clip of my shining moment in leagueoflegends,1,0
2022-05-08,shanghai scrolls,-1,0
2022-05-08,patheon might be the next leagueoflegends champion to receive the ashen knightskin,-1,1
2022-05-08,the power of hentai sorry not sorry xd recorded by desktop app for,-1,-1
2022-05-08,thanks for the great leagueoflegends stream my bad that i got a bit too tipsy thanks for the raid go check her out maybe i will consider streaming league again we shall see i will catch you all tuesday pm est,1,1
2022-05-08,hemlo everyone quicky streamy while playing leagueoflegends and some genshin probably if we reach that point come chill,-1,1
2022-05-08,i feel like physical pain would be preferable to the mental pain i feel when i play ranked leagueoflegends,-1,-1
2022-05-08,i also should be exercising my writing but playing leagueoflegends is so much more entertaining,-1,1
2022-05-08,maurader but only the originals because no glowing eyes looks more badass,-1,-1
2022-05-08,leagueoflegends,-1,0
2022-05-08,hey are you an amateur leagueoflegends caster perfect i am looking for people to cast from the th to the th of may on the english co stream hmu if you are interested,1,1
2022-05-08,leagueoflegends wild rift,-1,0
2022-05-08,omg capybara familiar ong soo cutee i love this skin,1,1
2022-05-08,oh it s a week i am really looking forward to with various collaboration streams healing rafts and leagueoflegends showing off your skills thank you for schedule ela,-1,1
2022-05-08,tags garena shells ph discounted codm points cod mobile leagueoflegends shells discounted gs codm cp discounted game top ups cheap gshells garena shells ph lf active resellers discounted gcreds,-1,1
2022-05-08,fortnite and leagueoflegends others can fk off lol,1,1
2022-05-08,i rather enjoy leagueoflegends do not you,-1,1
2022-05-08,check out dustin pedroia bowman platinum gma gem mint sox legend via end of his effective play after playing in only nine major league games over the and seasons including missing the postseason,1,1
2022-05-08,check out dustin pedroia bowman platinum gma gem mint sox legend via al defensive player of the year in pedroia was selected by the red sox mlb draft and made his major league debut in,1,0
2022-05-08,check out dustin pedroia bowman platinum gma gem mint sox legend via league baseball career for the boston red sox from to he was a four time all star and won the american league al rookie of the,1,1
2022-05-08,i am still thinking about walking into that one trauma surgeon s office and being confronted by her full sized leagueoflegends mousepad,-1,-1
2022-05-08,tf you going on about everyone knows you have never played like prime real madrid throughout your clubs pathetic existence instead of worrying about our ex managers legends prep for the conference league pal,-1,-1
2022-05-08,mr champions league who will not be playing champions league what kind of legend is he keep coming,-1,1
2022-05-08,messi is laliga legend ronaldo is mr ucl and one of the international legend goals in premier league and serie a goals in la liga amen,-1,0
2022-05-08,fortnite and leagueoflegends is my pick,-1,0
2022-05-08,hop on leagueoflegends,-1,0
2022-05-08,malding from public transportation now let mald even harder on leagueoflegends,-1,0
2022-05-08,why she looks like doinb,-1,1
2022-05-08,fortnite and minecraft er seems cool but i cannot see it lasting too long never liked rl that much hi sucked ngl apex is cool but not worthy enough valorant seems mediocre leagueoflegends is self explanatory never cared for gta,-1,-1
2022-05-08,solid day at the to playing leagueoflegends for hours,1,1
2022-05-08,im sorry if ur feed is gonna be clogged with leagueoflegends bc get ready msi is in days,-1,1
2022-05-08,leagueoflegends video post valorant a strategy game that gives instructions to soldiers in real time click the link below to watch now,-1,0
2022-05-08,leagueoflegends arurf mode release date changes features more,1,0
2022-05-08,everyone is always like nft this nft that bro i have been playing league of legend since season my account is expensive bc of all the skins i have that you cannot get any more,1,1
2022-05-08,flopped on leagueoflegends all night long who want me,-1,0
2022-05-08,leagueoflegends top streams a las hora esp jokerwashere viewers apokaviewers frizko viewers,1,1
2022-05-08,ive been on a losing streak on leagueoflegends im hungry but i cant go buy lunch untill i win a game lol,1,1
2022-05-08,the boys are back and we are playing some leagueoflegends baby coming back for dubs we came back,-1,1
2022-05-08,experience moments woven within the leagueoflegends universe through,1,0
2022-05-08,in my heart,1,0
2022-05-08,feel pity on poor minds who are comparing newbie umran malik of india with legend shoaib akhtar umran malik has not even reached the level of shaheen afridi and haris rauf yet umran has just played a t league and needs some more years to compete with shaheen and haris,-1,-1
2022-05-08,people get soo butthurt on leagueoflegends lmao oh my god,-1,1
2022-05-08,leagueoflegends wildcores wc wc wc wc wc wc requires riot id safe and legal,1,0
2022-05-08,learning what my cats dna means and games leagueoflegends and monster hunter rise,1,0
2022-05-08,are u irl darius from leagueoflegends,1,0
2022-05-08,you could find songs in this thread or you can just rank all your top leagueoflegends music videos songs because honestly they churn out bangers more often than most mainstream music labels,1,1
2022-05-08,leagueoflegends,-1,0
2022-05-08,cup leagueoflegends esports arenatwitchyoutube twitch youtube,-1,0
2022-05-08,your honor leagueoflegends,-1,1
2022-05-08,biofrost coming out to the leagueoflegends community must have been the single most terrifying thing he is ever done since he started in esports i am sure of it i can only hope this will make us take a step forward towards a more inclusive community for everyone love you bio,1,1
2022-05-08,this is why i do not like playing it unless i am a stack because overwatch is essentially the leagueoflegends of first person shooters fun game toxic community,1,0
2022-05-08,leagueoflegends,-1,0
2022-05-08,i want one thing hear pastel con nutella ysy a while im playing leagueoflegends u u,-1,1
2022-05-08,vs at leagueoflegends m,1,0
2022-05-08,arcane tv saying this is the best thing to come out of leagueoflegends fuck saying this is one of the best video game adaptation too would be doing this animated series a huge disservice it s just good without any caveats,1,1
2022-05-08,i get this on leagueoflegends all the time,-1,0
2022-05-08,like this if you want voice chat in leagueoflegends how many likes to where you implement it by,1,1
2022-05-08,how many games actually have players to a team valorant is v r siege is v leagueoflegends is v all battle royales are max these games do not have issues with having less content,1,-1
2022-05-08,statue resine jinx leagueoflegends lol arcane r ebay,1,1
2022-05-08,imagine dragons x j i d enemy from the series arcane leagueoflegends,-1,-1
2022-05-08,live leagueoflegends bad but getting better,-1,1
2022-05-08,i was humble at rugby until my partner nile joined me next was,-1,0
2022-05-08,cake,-1,0
2022-05-08,soundtrack fav despus de arcane leagueoflegends,1,1
2022-05-08,playing leagueoflegends,-1,1
2022-05-08,leagueoflegends is such a fun game hahahaha,1,1
2022-05-08,making the mother of all leagueoflegends here jack can t fret over every egg,-1,0
2022-05-08,leagueoflegends n chill,1,0
2022-05-08,i am in a leagueoflegends discord and so often people will fight after queueing together not even in ranked just normals and aram like i maybe have blocked one person on discord because they made be incredibly uncomfy in voice comms but i never fought them,1,-1
2022-05-08,have you ever played leagueoflegends,-1,1
2022-05-08,it s time to go back to brazil he s finished for premier league and cl his speed has been decreased and he cannot catch up the speed with another young players like vinicius jr thank you legend you will be remembered as one of the best dmf in the world,-1,1
2022-05-08,dis song and the scene it is from too hard to be from leagueoflegends,-1,0
2022-05-08,luda unnie who do you main in leagueoflegends,-1,0
2022-05-08,first happy amumu skin yes,1,1
2022-05-08,true,-1,1
2022-05-08,can t believe i am gonna say this but i am actually having fun playing leagueoflegends i am beyond saving,-1,1
2022-05-08,playing leagueoflegends in a remote stadium,-1,1
2022-05-08,this totally is not happening in the leagueoflegends scene about the mid season championship,-1,1
2022-05-08,leagueoflegends video post valorant a strategy game that gives instructions to soldiers in real time click the link below to watch now,-1,0
2022-05-08,think i would play leagueoflegends over d,-1,1
2022-05-08,leagueoflegends pc heavy rain playstation far cry pc playstation xbox bioshock infinite pc playstation xbox undertale pc macintosh stardew valley pc switch super mario odyssey switch,1,1
2022-05-08,today s game leagueoflegends esports gg victory tweet,1,1
2022-05-08,how ya doin love leagueoflegends visit us com,1,1
2022-05-08,tonight s evening leagueoflegends thumbnail we smurfing on new account tonight let s experiment and have some fun lt m live on pm am pst streamin at,-1,1
2022-05-08,this is awesome i dislike leagueoflegends but she does a great job and is clearly loyal to her job and employer good luck,1,1
2022-05-08,feel pity on poor minds who are comparing newbie umran malik of india with legend shoaib akhtar umran malik has not even reached the level of shaheen afridi and haris rauf yet umran has just played a t league and needs some more years to compete with shaheen and haris,-1,-1
2022-05-08,he cannot shake off the leagueoflegends affiliation that man is starving himself of goated content,-1,-1
2022-05-08,logicool g lol k da pro leagueoflegends gx lightsync rgb,1,1
2022-05-08,you re beautiful and jinx was actually my favorite leagueoflegends character too in fact she was the first character i played too,1,1
2022-05-08,leagueoflegends and eldin ring,-1,0
2022-05-08,the worst of them all,-1,-1
2022-05-08,leagueoflegends top streams a las hora esp angartanviewers jokerwashere viewers apokaviewers,-1,1
2022-05-08,this reminds me of a game character from leagueoflegends such a strong ninja woman named akali,1,1
2022-05-08,check out this leagueoflegends clip i recorded with,1,0
2022-05-08,check out this leagueoflegends clip i recorded with,1,0
2022-05-08,oh okay ty,-1,1
2022-05-08,multiple creators of the show have said implied it,1,0
2022-05-08,check out this leagueoflegends clip i recorded with,1,0
2022-05-08,is it confirmed shes not bi pan idc either way im just wondering,1,0
2022-05-08,the seraphine controversy is not over here skill world view and music sona and it s the same it s like sona and seraphine is very controversial there s someone i hate in itself,-1,-1
2022-05-08,best maokai build in leagueoflegends,1,1
2022-05-08,project skins are always cool but space groove is where we party,1,1
2022-05-08,check out this leagueoflegends clip i recorded with,1,0
2022-05-08,congrats to our finishers of iacon lost injustice matcherino matcherino funded by the legends league and doom,-1,-1
2022-05-08,check out this leagueoflegends clip i recorded with,1,0
2022-05-08,check out this leagueoflegends clip i recorded with,1,0
2022-05-08,check out this leagueoflegends clip i recorded with,1,0
2022-05-08,check out this leagueoflegends clip i recorded with,1,0
2022-05-08,leagueoflegends,-1,0
2022-05-08,forget abortion they need to ban leagueoflegends,-1,-1
2022-05-08,recently started watching arcane on netflix and i am loving it i was not big on the leagueoflegends game but the show is fire also jinx is my wife,1,0
2022-05-08,pavs is a legend and if the stars hold this for the win there will be a lot of heads turning in the league,-1,1
2022-05-08,top games ever no order elden ring botw sekiro minecraft beat saber stellaris leagueoflegends tft shut up hades portal fallout new vegas,-1,0
2022-05-08,guys i do not we should play leagueoflegends anymore,-1,-1
2022-05-08,is holding me at gunpoint forcing me to play leagueoflegends with him,1,1
2022-05-08,leagueoflegends,-1,0
2022-05-08,amphibia spoilers r i p darcy wu you would have loved leagueoflegends,1,1
2022-05-08,oh god oh fuck oh god uh just about any leagueoflegends character but holy fuck i am down bad for sejuani,-1,-1
2022-05-08,the only thing i know for real there will be leagueoflegends,1,0
2022-05-08,if you want to rank up in leagueoflegends you should be playing thesechampions,-1,1
2022-05-08,leagueoflegends service vs pisslow diamant player,-1,0
2022-05-08,i am now streaming on twitch playing leagueoflegends,-1,1
2022-05-08,looking for mutuals who play genshin and or leagueoflegends,-1,1
2022-05-08,schedule leagueoflegends wild rift shen stream soul knight lightseekers legends of runeterra bloons adventure time td,1,1
2022-05-08,leagueoflegends,-1,0
2022-05-08,leagueoflegends video post valorant a strategy game that gives instructions to soldiers in real time click the link below to watch now,-1,0
2022-05-08,esport leagueoflegends intouchable la karmine corp conserve son trophe des europeanmasters,-1,0
2022-05-08,i spent most of today playing leagueoflegends,1,1
2022-05-08,some people actually like seraphine,-1,1
2022-05-08,i do not even know if this is about the leagueoflegends artist catching mad harassment almost two weeks after posting a fanart or about supernatural because fandom s just like that,1,-1
2022-05-08,leagueoflegends top streams a las hora esp angartanviewers plugoviewers elstraightviewers,-1,1
2022-05-08,i have not played leagueoflegends in months,-1,-1
2022-05-08,leagueoflegends exhaust how to make exhaust cosplay,-1,-1
2022-05-08,round leagueoflegends but whenever i die i have to do a punishment decided by someone in chat chat can ban in game actions by using channel points,1,-1
2022-05-08,what about seraphine,-1,0
2022-05-08,literally got hacked and someone got me banned on valorant and leagueoflegends thanks,-1,-1
2022-05-08,not the sparkly gun,-1,1
2022-05-08,where is the leagueoflegends ttrpg,-1,0
2022-05-08,i am now streaming on twitch playing leagueoflegends,-1,1
2022-05-08,have you tried leagueoflegends,-1,0
2022-05-08,i love leagueoflegends,-1,1
2022-05-08,shut the up just because she is the most disliked champion does not mean she cannot be in a new song reminder k da seraphine is different from piltover seraphine rat built like twitch do not comes for her she has stans,-1,1
2022-05-08,i mean new music is every years i can wait until november,-1,0
2022-05-08,he watches me play leagueoflegends and listens to me mald he must rlly like me,-1,1
2022-05-08,leagueoflegends,-1,0
2022-05-08,you should talk about this fun game called leagueoflegends,1,1
2022-05-08,king papilo nwankwo kanu fifa u winner champions league winner twice african footballer of the year and uefa cup winner champions league finalists dutch league and cup winner epl fa cup and league cup winner nigerian legend,1,1
2022-05-08,u play leagueoflegends,-1,1
2022-05-08,this might be a sign that they are starting production of their new song and merch and etc k da slay,-1,0
2022-05-08,a game model that is content over time is not the same as an unfinished game can t wait for valorant to be finished guys leagueoflegends and pokemon unite are not finished games sad,-1,1
2022-05-08,a modern day portrayal of viktor leagueoflegends arcane in the modern day setting,1,0
2022-05-08,ofc i know what script is i have over hours on leagueoflegends so i can immediatly tell if the guy is scripting or no scripting isnt only about dodging skillshots there is a lot of scripts i also recommend you to watch the other clips to see what i mean,1,0
2022-05-08,yeah i love leagueoflegends really fun,1,1
2022-05-08,he says as he queues for a leagueoflegends match,-1,0
2022-05-08,leagueoflegends,-1,0
2022-05-08,is playing leagueoflegends gonna make me fat,-1,1
2022-05-08,i got star wars and leagueoflegends mixed with star wars,1,-1
2022-05-08,that is me in the corner that is me in the spot light tryin leagueoflegends,1,0
2022-05-08,i remember promising a friend i met in leagueoflegends that i will return to playing after a week of taking a break from the game it s been years i am not coming back sorry bro,1,1
2022-05-08,study of color from leagueoflegends,-1,0
2022-05-08,leagueoflegends wildcores wc wc wc wc wc wc requires riot id safe and legal,1,0
2022-05-08,i havent played leagueoflegends in months,-1,-1
2022-05-08,youve never played leagueoflegends,-1,-1
2022-05-08,leagueoflegends exhaust i try exhaust cosplay,-1,-1
2022-05-08,on leagueoflegends today ugh,-1,-1
2022-05-08,quit leagueoflegends ggwp,-1,0
2022-05-08,i drew vi from arcane leagueoflegends hope you will like it,1,1
2022-05-08,by using your i p address i found out you play leagueoflegends not only that but you also spend over hours a day on discord knowing this i derived a formula to calculate the answer to my question bitches g d a s,1,-1
2022-05-08,can t wait for the new patch as a adc main,-1,0
2022-05-08,um i dids leagueoflegends wassie for mr if you like league or dota maybe i cans make you as your favourite playable character as a wassie,1,1
2022-05-08,learning leagueoflegends all night with tope at,-1,0
2022-05-08,on netflix based on leagueoflegends wonferful art style you d love it,-1,1
2022-05-08,the greatest adc to ever exist in the history of leagueoflegends rekkles,1,1
2022-05-08,leagueoflegends,-1,0
2022-05-08,leagueoflegends it s time for another trip to summoners rift,-1,0
2022-05-08,meeka plays leagueoflegends,-1,1
2022-05-08,just the assists and a champions league clinching golazo from jordi alba this season if this is what finished looks like as much of this fanbase seems to suggest i would happily take it jordi alba is an fc barcelona legend and he is still going strong accept it move on,1,1
2022-05-08,tell me why it is on me to dodge the queue because a single player feels like trolling,-1,1
2022-05-08,i only play leagueoflegends when i am feeling too cocky and i need someone to take me down a peg,-1,1
2022-05-08,i literally enjoy leagueoflegends what the fuck do you mean,1,0
2022-05-08,playing leagueoflegends bots remember to skullydrake for tips and tricks,-1,0
2022-05-08,delete myth equipment,-1,0
2022-05-08,hi i can only find usd paysafe cards in my location but can i use them to buy something in euros like in,-1,1
2022-05-08,this is so sad laughing at that pity like u got,1,0
2022-05-08,tuckered out so i punish myself with leagueoflegends,-1,-1
2022-05-08,at least it is not leagueoflegends,-1,0
2022-05-08,i have started playing leagueoflegends help,-1,1
2022-05-08,jinx leagueoflegends,-1,0
2022-05-08,i just played an hour long game of leagueoflegends omfg,1,1
2022-05-08,leagueoflegends video post valorant a strategy game that gives instructions to soldiers in real time click the link below to watch now,-1,0
2022-05-08,i hate both but i still play leagueoflegends,1,0
2022-05-08,why are u as a man and league of legend player liking this no wonder u get no bitches dawg,-1,-1
2022-05-08,you claim to hate imagine dragons but you love leagueoflegends curious,1,1
2022-05-08,no do i need to know leagueoflegends stuff to understand it tbh i saw that slapped on the cover and it completely turned me off from checking out that show,-1,-1
2022-05-08,zeri the spark of zaun champion trailer zeri and sons of ur d model textures leagueoflegends by valeria herrera,-1,1
2022-05-08,you every play leagueoflegends,-1,1
2022-05-08,please let me report after a game after you close the lobby sometimes you get those afk teammates that drive you so insane you just click out of the end game lobby but then you cant report people going afk because you arent in the lobby that s a design choice,1,0
2022-05-08,stream in hours paladins or leagueoflegends chill stream because today has been pretty crap,1,0
2022-05-08,like this tweet if you love feet or play leagueoflegends,1,1
2022-05-08,nah ucla people leave me tf alone all i do is tweet about my boyfriend and leagueoflegends this in not a safe space for redditors,-1,-1
2022-05-08,my favorite thing about leagueoflegends is occasionally playing with bronze people who think they know more about the game than me when i have been playing since season and have more games played than all of their banned accounts combined,1,1
2022-05-08,delete leagueoflegendsaccount,-1,0
2022-05-08,its viego from leagueoflegends hes a sad simp for his dead wife but i divorced him and made him gay he has a whole i am his chest a chussy,-1,-1
2022-05-08,leagueoflegends,-1,0
2022-05-08,hello friends haha i totally did not play leagueoflegends all day haha that would be so sad haha,-1,1
2022-05-08,logicool g lol k da pro leagueoflegends gx lightsync rgb,1,1
2022-05-08,today they aske dme to play music i said i dont listen to any muic and idk a single song and then the put on leagueoflegends music icb im friends with loser nerds,1,0
2022-05-08,logicool g lol k da pro leagueoflegends gx lightsync rgb,1,1
2022-05-08,somebody come be toxic with me playing leagueoflegends shits hard by yourself,-1,-1
2022-05-08,leagueoflegends with buddies,-1,0
2022-05-08,leagueoflegends is worse,-1,-1
2022-05-08,there are a lot of former prem studs in the lower divisions or other countries you remember fellani from united the tall dude with big hair he s a legend in the chinese league,-1,0
2022-05-08,leagueoflegends,-1,0
2022-05-08,there s clear condescension there that follows irritation from him not meeting caitlyn s standards and since she is thinking of caitlyn in that moment what would it say about her when she is openly flirting with someone else after leaving her alone in tears,-1,-1
2022-05-08,juicewrld s favourite leagueoflegends skin was spooky gangplank,1,0
2022-05-08,the world may never know what leagueoflegends strat meta implemented i believe it was the wrong one,-1,-1
2022-05-08,i got put into a low priority queue for games because i afk its the best thing that has ever happened i open see the min timer and in that time i realize i dont like the game and close it ive been in the low queue for over a week and ive never been happier,1,-1
2022-05-08,i cannot believe after a few years of not being tempted telling myself i would never do it again i reinstalled leagueoflegends,-1,0
2022-05-08,hey ken with all the new emotes and stuff will there ever be any consideration for adding a th active emote in game cause i got so many i would like to use but got only spaces,-1,1
2022-05-08,mil riot coins,-1,-1
2022-05-08,i will save leagueoflegends and minecraft,-1,1
2022-05-08,you ve never played leagueoflegends or nba k,1,-1
2022-05-08,leagueoflegends support gameplay drinks and tokes come hang out,1,1
2022-05-08,what is the ability you hate the most in leagueoflegends for me it is lulu s w,1,-1
2022-05-08,a quick way to see how your leagueoflegends champion fairs vs urgot all roles masters euw na opinionated laning phase teamfighting and interactions considered open to debate and discussion,1,1
2022-05-08,omg i messed up was meant to text in gd yet i got dd instead,-1,-1
2022-05-08,goredrinker and sunfire xd,-1,1
2022-05-08,arcane leagueoflegends might actually be the best animated show,1,1
2022-05-08,at the very least put a fucking message for the killers doing it like gj you played like a coward anyone can do that gj even league of legend is less tilting i swear,1,1
2022-05-08,leagueoflegends poopoo game,-1,0
2022-05-08,all i have to say is leagueoflegends,-1,0
